# TEM     PRE          CP           Z
 1306.92  1.08729e+09  3.01223e+08  1.14412
 1306.76  1.08682e+09  3.01217e+08  1.14408
 1306.61  1.08634e+09  3.01212e+08  1.14404
 1306.45  1.08587e+09  3.01206e+08  1.144
 1306.3  1.08539e+09  3.012e+08  1.14396
 1306.14  1.08492e+09  3.01195e+08  1.14392
 1305.99  1.08444e+09  3.01189e+08  1.14387
 1305.83  1.08397e+09  3.01183e+08  1.14383
 1305.68  1.08349e+09  3.01178e+08  1.14379
 1305.52  1.08302e+09  3.01172e+08  1.14375
 1305.37  1.08255e+09  3.01167e+08  1.14371
 1305.21  1.08207e+09  3.01161e+08  1.14367
 1305.06  1.0816e+09  3.01155e+08  1.14362
 1304.9  1.08112e+09  3.0115e+08  1.14358
 1304.75  1.08065e+09  3.01144e+08  1.14354
 1304.59  1.08018e+09  3.01138e+08  1.1435
 1304.44  1.0797e+09  3.01133e+08  1.14346
 1304.28  1.07923e+09  3.01127e+08  1.14342
 1304.13  1.07876e+09  3.01122e+08  1.14338
 1303.97  1.07828e+09  3.01116e+08  1.14333
 1303.82  1.07781e+09  3.0111e+08  1.14329
 1303.66  1.07734e+09  3.01105e+08  1.14325
 1303.51  1.07687e+09  3.01099e+08  1.14321
 1303.35  1.07639e+09  3.01094e+08  1.14317
 1303.2  1.07592e+09  3.01088e+08  1.14313
 1303.04  1.07545e+09  3.01082e+08  1.14309
 1302.89  1.07498e+09  3.01077e+08  1.14304
 1302.73  1.07451e+09  3.01071e+08  1.143
 1302.58  1.07403e+09  3.01066e+08  1.14296
 1302.42  1.07356e+09  3.0106e+08  1.14292
 1302.27  1.07309e+09  3.01054e+08  1.14288
 1302.11  1.07262e+09  3.01049e+08  1.14284
 1301.96  1.07215e+09  3.01043e+08  1.1428
 1301.8  1.07168e+09  3.01038e+08  1.14275
 1301.64  1.07121e+09  3.01032e+08  1.14271
 1301.49  1.07074e+09  3.01026e+08  1.14267
 1301.33  1.07027e+09  3.01021e+08  1.14263
 1301.18  1.0698e+09  3.01015e+08  1.14259
 1301.02  1.06932e+09  3.0101e+08  1.14255
 1300.87  1.06885e+09  3.01004e+08  1.14251
 1300.71  1.06838e+09  3.00998e+08  1.14247
 1300.56  1.06791e+09  3.00993e+08  1.14242
 1300.4  1.06744e+09  3.00987e+08  1.14238
 1300.25  1.06698e+09  3.00982e+08  1.14234
 1300.09  1.06651e+09  3.00976e+08  1.1423
 1299.94  1.06604e+09  3.00971e+08  1.14226
 1299.78  1.06557e+09  3.00965e+08  1.14222
 1299.63  1.0651e+09  3.00959e+08  1.14218
 1299.47  1.06463e+09  3.00954e+08  1.14214
 1299.32  1.06416e+09  3.00948e+08  1.1421
 1299.16  1.06369e+09  3.00943e+08  1.14205
 1299.01  1.06322e+09  3.00937e+08  1.14201
 1298.85  1.06275e+09  3.00932e+08  1.14197
 1298.69  1.06229e+09  3.00926e+08  1.14193
 1298.54  1.06182e+09  3.0092e+08  1.14189
 1298.38  1.06135e+09  3.00915e+08  1.14185
 1298.23  1.06088e+09  3.00909e+08  1.14181
 1298.07  1.06041e+09  3.00904e+08  1.14177
 1297.92  1.05995e+09  3.00898e+08  1.14173
 1297.76  1.05948e+09  3.00893e+08  1.14169
 1297.61  1.05901e+09  3.00887e+08  1.14164
 1297.45  1.05854e+09  3.00882e+08  1.1416
 1297.3  1.05808e+09  3.00876e+08  1.14156
 1297.14  1.05761e+09  3.00871e+08  1.14152
 1296.99  1.05714e+09  3.00865e+08  1.14148
 1296.83  1.05668e+09  3.00859e+08  1.14144
 1296.67  1.05621e+09  3.00854e+08  1.1414
 1296.52  1.05574e+09  3.00848e+08  1.14136
 1296.36  1.05528e+09  3.00843e+08  1.14132
 1296.21  1.05481e+09  3.00837e+08  1.14128
 1296.05  1.05434e+09  3.00832e+08  1.14124
 1295.9  1.05388e+09  3.00826e+08  1.14119
 1295.74  1.05341e+09  3.0082e+08  1.14115
 1295.59  1.05295e+09  3.00815e+08  1.14111
 1295.43  1.05248e+09  3.00809e+08  1.14107
 1295.27  1.05202e+09  3.00803e+08  1.14103
 1295.12  1.05155e+09  3.00798e+08  1.14099
 1294.96  1.05108e+09  3.00792e+08  1.14095
 1294.81  1.05062e+09  3.00786e+08  1.1409
 1294.65  1.05015e+09  3.00781e+08  1.14086
 1294.5  1.04969e+09  3.00775e+08  1.14082
 1294.34  1.04923e+09  3.00769e+08  1.14078
 1294.19  1.04876e+09  3.00764e+08  1.14074
 1294.03  1.0483e+09  3.00758e+08  1.1407
 1293.87  1.04783e+09  3.00752e+08  1.14066
 1293.72  1.04737e+09  3.00747e+08  1.14061
 1293.56  1.0469e+09  3.00741e+08  1.14057
 1293.41  1.04644e+09  3.00735e+08  1.14053
 1293.25  1.04598e+09  3.0073e+08  1.14049
 1293.1  1.04551e+09  3.00724e+08  1.14045
 1292.94  1.04505e+09  3.00718e+08  1.14041
 1292.78  1.04459e+09  3.00713e+08  1.14037
 1292.63  1.04412e+09  3.00707e+08  1.14033
 1292.47  1.04366e+09  3.00701e+08  1.14029
 1292.32  1.0432e+09  3.00696e+08  1.14024
 1292.16  1.04273e+09  3.0069e+08  1.1402
 1292.01  1.04227e+09  3.00685e+08  1.14016
 1291.85  1.04181e+09  3.00679e+08  1.14012
 1291.69  1.04135e+09  3.00673e+08  1.14008
 1291.54  1.04088e+09  3.00668e+08  1.14004
 1291.38  1.04042e+09  3.00662e+08  1.14
 1291.23  1.03996e+09  3.00656e+08  1.13996
 1291.07  1.0395e+09  3.00651e+08  1.13992
 1290.91  1.03904e+09  3.00645e+08  1.13987
 1290.76  1.03858e+09  3.0064e+08  1.13983
 1290.6  1.03811e+09  3.00634e+08  1.13979
 1290.45  1.03765e+09  3.00628e+08  1.13975
 1290.29  1.03719e+09  3.00623e+08  1.13971
 1290.14  1.03673e+09  3.00617e+08  1.13967
 1289.98  1.03627e+09  3.00611e+08  1.13963
 1289.82  1.03581e+09  3.00606e+08  1.13959
 1289.67  1.03535e+09  3.006e+08  1.13955
 1289.51  1.03489e+09  3.00595e+08  1.13951
 1289.36  1.03443e+09  3.00589e+08  1.13947
 1289.2  1.03397e+09  3.00583e+08  1.13942
 1289.04  1.03351e+09  3.00578e+08  1.13938
 1288.89  1.03305e+09  3.00572e+08  1.13934
 1288.73  1.03259e+09  3.00567e+08  1.1393
 1288.58  1.03213e+09  3.00561e+08  1.13926
 1288.42  1.03167e+09  3.00555e+08  1.13922
 1288.26  1.03121e+09  3.0055e+08  1.13918
 1288.11  1.03075e+09  3.00544e+08  1.13914
 1287.95  1.03029e+09  3.00539e+08  1.1391
 1287.8  1.02983e+09  3.00533e+08  1.13906
 1287.64  1.02937e+09  3.00527e+08  1.13902
 1287.48  1.02891e+09  3.00522e+08  1.13898
 1287.33  1.02845e+09  3.00516e+08  1.13893
 1287.17  1.028e+09  3.00511e+08  1.13889
 1287.02  1.02754e+09  3.00505e+08  1.13885
 1286.86  1.02708e+09  3.00499e+08  1.13881
 1286.7  1.02662e+09  3.00494e+08  1.13877
 1286.55  1.02616e+09  3.00488e+08  1.13873
 1286.39  1.02571e+09  3.00483e+08  1.13869
 1286.24  1.02525e+09  3.00477e+08  1.13865
 1286.08  1.02479e+09  3.00472e+08  1.13861
 1285.92  1.02433e+09  3.00466e+08  1.13857
 1285.77  1.02388e+09  3.0046e+08  1.13853
 1285.61  1.02342e+09  3.00455e+08  1.13849
 1285.45  1.02296e+09  3.00449e+08  1.13845
 1285.3  1.0225e+09  3.00444e+08  1.13841
 1285.14  1.02205e+09  3.00438e+08  1.13837
 1284.99  1.02159e+09  3.00433e+08  1.13833
 1284.83  1.02113e+09  3.00427e+08  1.13828
 1284.67  1.02068e+09  3.00421e+08  1.13824
 1284.52  1.02022e+09  3.00416e+08  1.1382
 1284.36  1.01977e+09  3.0041e+08  1.13816
 1284.2  1.01931e+09  3.00405e+08  1.13812
 1284.05  1.01885e+09  3.00399e+08  1.13808
 1283.89  1.0184e+09  3.00394e+08  1.13804
 1283.74  1.01794e+09  3.00388e+08  1.138
 1283.58  1.01749e+09  3.00383e+08  1.13796
 1283.42  1.01703e+09  3.00377e+08  1.13792
 1283.27  1.01658e+09  3.00371e+08  1.13788
 1283.11  1.01612e+09  3.00366e+08  1.13784
 1282.95  1.01567e+09  3.0036e+08  1.1378
 1282.8  1.01521e+09  3.00355e+08  1.13776
 1282.64  1.01476e+09  3.00349e+08  1.13772
 1282.49  1.0143e+09  3.00343e+08  1.13768
 1282.33  1.01385e+09  3.00338e+08  1.13763
 1282.17  1.01339e+09  3.00332e+08  1.13759
 1282.02  1.01294e+09  3.00326e+08  1.13755
 1281.86  1.01249e+09  3.0032e+08  1.13751
 1281.7  1.01203e+09  3.00315e+08  1.13747
 1281.55  1.01158e+09  3.00309e+08  1.13743
 1281.39  1.01112e+09  3.00303e+08  1.13739
 1281.23  1.01067e+09  3.00298e+08  1.13735
 1281.08  1.01022e+09  3.00292e+08  1.13731
 1280.92  1.00976e+09  3.00286e+08  1.13727
 1280.77  1.00931e+09  3.00281e+08  1.13723
 1280.61  1.00886e+09  3.00275e+08  1.13719
 1280.45  1.0084e+09  3.00269e+08  1.13714
 1280.3  1.00795e+09  3.00264e+08  1.1371
 1280.14  1.0075e+09  3.00258e+08  1.13706
 1279.98  1.00705e+09  3.00253e+08  1.13702
 1279.83  1.00659e+09  3.00247e+08  1.13698
 1279.67  1.00614e+09  3.00241e+08  1.13694
 1279.51  1.00569e+09  3.00236e+08  1.1369
 1279.36  1.00524e+09  3.0023e+08  1.13686
 1279.2  1.00479e+09  3.00224e+08  1.13682
 1279.04  1.00434e+09  3.00219e+08  1.13678
 1278.89  1.00388e+09  3.00213e+08  1.13674
 1278.73  1.00343e+09  3.00207e+08  1.1367
 1278.57  1.00298e+09  3.00202e+08  1.13666
 1278.42  1.00253e+09  3.00196e+08  1.13662
 1278.26  1.00208e+09  3.0019e+08  1.13658
 1278.1  1.00163e+09  3.00185e+08  1.13653
 1277.95  1.00118e+09  3.00179e+08  1.13649
 1277.79  1.00073e+09  3.00174e+08  1.13645
 1277.63  1.00028e+09  3.00168e+08  1.13641
 1277.48  9.99826e+08  3.00162e+08  1.13637
 1277.32  9.99376e+08  3.00157e+08  1.13633
 1277.16  9.98926e+08  3.00151e+08  1.13629
 1277.01  9.98476e+08  3.00145e+08  1.13625
 1276.85  9.98026e+08  3.0014e+08  1.13621
 1276.69  9.97576e+08  3.00134e+08  1.13617
 1276.54  9.97127e+08  3.00129e+08  1.13613
 1276.38  9.96677e+08  3.00123e+08  1.13609
 1276.22  9.96228e+08  3.00117e+08  1.13605
 1276.07  9.95779e+08  3.00112e+08  1.13601
 1275.91  9.9533e+08  3.00106e+08  1.13597
 1275.75  9.94881e+08  3.001e+08  1.13593
 1275.6  9.94432e+08  3.00095e+08  1.13589
 1275.44  9.93983e+08  3.00089e+08  1.13585
 1275.28  9.93535e+08  3.00084e+08  1.13581
 1275.13  9.93086e+08  3.00078e+08  1.13577
 1274.97  9.92638e+08  3.00072e+08  1.13573
 1274.81  9.9219e+08  3.00067e+08  1.13569
 1274.66  9.91742e+08  3.00061e+08  1.13564
 1274.5  9.91294e+08  3.00056e+08  1.1356
 1274.34  9.90847e+08  3.0005e+08  1.13556
 1274.19  9.90399e+08  3.00044e+08  1.13552
 1274.03  9.89952e+08  3.00039e+08  1.13548
 1273.87  9.89504e+08  3.00033e+08  1.13544
 1273.72  9.89057e+08  3.00028e+08  1.1354
 1273.56  9.8861e+08  3.00022e+08  1.13536
 1273.4  9.88163e+08  3.00016e+08  1.13532
 1273.24  9.87716e+08  3.00011e+08  1.13528
 1273.09  9.8727e+08  3.00005e+08  1.13524
 1272.93  9.86823e+08  3e+08  1.1352
 1272.77  9.86377e+08  2.99994e+08  1.13516
 1272.62  9.8593e+08  2.99989e+08  1.13512
 1272.46  9.85484e+08  2.99983e+08  1.13508
 1272.3  9.85038e+08  2.99977e+08  1.13504
 1272.15  9.84592e+08  2.99972e+08  1.135
 1271.99  9.84147e+08  2.99966e+08  1.13496
 1271.83  9.83701e+08  2.99961e+08  1.13492
 1271.67  9.83256e+08  2.99955e+08  1.13488
 1271.52  9.8281e+08  2.9995e+08  1.13484
 1271.36  9.82365e+08  2.99944e+08  1.1348
 1271.2  9.8192e+08  2.99938e+08  1.13476
 1271.05  9.81475e+08  2.99933e+08  1.13472
 1270.89  9.8103e+08  2.99927e+08  1.13468
 1270.73  9.80585e+08  2.99922e+08  1.13464
 1270.58  9.80141e+08  2.99916e+08  1.1346
 1270.42  9.79696e+08  2.99911e+08  1.13456
 1270.26  9.79252e+08  2.99905e+08  1.13452
 1270.1  9.78808e+08  2.99899e+08  1.13448
 1269.95  9.78364e+08  2.99894e+08  1.13444
 1269.79  9.7792e+08  2.99888e+08  1.1344
 1269.63  9.77476e+08  2.99883e+08  1.13436
 1269.48  9.77033e+08  2.99877e+08  1.13432
 1269.32  9.76589e+08  2.99872e+08  1.13428
 1269.16  9.76146e+08  2.99866e+08  1.13424
 1269  9.75702e+08  2.9986e+08  1.1342
 1268.85  9.75259e+08  2.99855e+08  1.13416
 1268.69  9.74816e+08  2.99849e+08  1.13412
 1268.53  9.74373e+08  2.99843e+08  1.13408
 1268.38  9.73931e+08  2.99838e+08  1.13404
 1268.22  9.73488e+08  2.99832e+08  1.134
 1268.06  9.73046e+08  2.99826e+08  1.13396
 1267.9  9.72603e+08  2.9982e+08  1.13392
 1267.75  9.72161e+08  2.99815e+08  1.13388
 1267.59  9.71719e+08  2.99809e+08  1.13384
 1267.43  9.71277e+08  2.99803e+08  1.1338
 1267.28  9.70835e+08  2.99798e+08  1.13376
 1267.12  9.70394e+08  2.99792e+08  1.13372
 1266.96  9.69952e+08  2.99786e+08  1.13368
 1266.8  9.69511e+08  2.99781e+08  1.13364
 1266.65  9.69069e+08  2.99775e+08  1.13359
 1266.49  9.68628e+08  2.99769e+08  1.13355
 1266.33  9.68187e+08  2.99764e+08  1.13351
 1266.17  9.67746e+08  2.99758e+08  1.13347
 1266.02  9.67305e+08  2.99752e+08  1.13343
 1265.86  9.66865e+08  2.99747e+08  1.13339
 1265.7  9.66424e+08  2.99741e+08  1.13335
 1265.54  9.65984e+08  2.99736e+08  1.13331
 1265.39  9.65544e+08  2.9973e+08  1.13327
 1265.23  9.65103e+08  2.99724e+08  1.13323
 1265.07  9.64663e+08  2.99719e+08  1.13319
 1264.92  9.64224e+08  2.99713e+08  1.13315
 1264.76  9.63784e+08  2.99707e+08  1.13311
 1264.6  9.63344e+08  2.99702e+08  1.13307
 1264.44  9.62905e+08  2.99696e+08  1.13303
 1264.29  9.62465e+08  2.9969e+08  1.13299
 1264.13  9.62026e+08  2.99685e+08  1.13295
 1263.97  9.61587e+08  2.99679e+08  1.13291
 1263.81  9.61148e+08  2.99673e+08  1.13287
 1263.66  9.60709e+08  2.99668e+08  1.13283
 1263.5  9.60271e+08  2.99662e+08  1.13279
 1263.34  9.59832e+08  2.99657e+08  1.13275
 1263.18  9.59394e+08  2.99651e+08  1.13271
 1263.03  9.58955e+08  2.99645e+08  1.13267
 1262.87  9.58517e+08  2.9964e+08  1.13263
 1262.71  9.58079e+08  2.99634e+08  1.13259
 1262.55  9.57641e+08  2.99628e+08  1.13255
 1262.4  9.57203e+08  2.99623e+08  1.13251
 1262.24  9.56766e+08  2.99617e+08  1.13247
 1262.08  9.56328e+08  2.99612e+08  1.13243
 1261.92  9.55891e+08  2.99606e+08  1.13239
 1261.77  9.55454e+08  2.996e+08  1.13235
 1261.61  9.55016e+08  2.99595e+08  1.13231
 1261.45  9.54579e+08  2.99589e+08  1.13227
 1261.29  9.54143e+08  2.99583e+08  1.13223
 1261.13  9.53706e+08  2.99578e+08  1.13219
 1260.98  9.53269e+08  2.99572e+08  1.13215
 1260.82  9.52833e+08  2.99567e+08  1.13211
 1260.66  9.52396e+08  2.99561e+08  1.13207
 1260.5  9.5196e+08  2.99555e+08  1.13203
 1260.35  9.51524e+08  2.9955e+08  1.13199
 1260.19  9.51088e+08  2.99544e+08  1.13195
 1260.03  9.50652e+08  2.99539e+08  1.13191
 1259.87  9.50217e+08  2.99533e+08  1.13187
 1259.72  9.49781e+08  2.99527e+08  1.13183
 1259.56  9.49346e+08  2.99522e+08  1.13179
 1259.4  9.4891e+08  2.99516e+08  1.13175
 1259.24  9.48475e+08  2.99511e+08  1.13171
 1259.08  9.4804e+08  2.99505e+08  1.13167
 1258.93  9.47605e+08  2.99499e+08  1.13163
 1258.77  9.4717e+08  2.99494e+08  1.1316
 1258.61  9.46736e+08  2.99488e+08  1.13156
 1258.45  9.46301e+08  2.99483e+08  1.13152
 1258.3  9.45867e+08  2.99477e+08  1.13148
 1258.14  9.45432e+08  2.99472e+08  1.13144
 1257.98  9.44998e+08  2.99466e+08  1.1314
 1257.82  9.44564e+08  2.9946e+08  1.13136
 1257.66  9.4413e+08  2.99455e+08  1.13132
 1257.51  9.43697e+08  2.99449e+08  1.13128
 1257.35  9.43263e+08  2.99444e+08  1.13124
 1257.19  9.4283e+08  2.99438e+08  1.1312
 1257.03  9.42396e+08  2.99433e+08  1.13116
 1256.88  9.41963e+08  2.99427e+08  1.13112
 1256.72  9.4153e+08  2.99421e+08  1.13108
 1256.56  9.41097e+08  2.99416e+08  1.13104
 1256.4  9.40664e+08  2.9941e+08  1.131
 1256.24  9.40231e+08  2.99405e+08  1.13096
 1256.09  9.39799e+08  2.99399e+08  1.13092
 1255.93  9.39366e+08  2.99394e+08  1.13088
 1255.77  9.38934e+08  2.99388e+08  1.13084
 1255.61  9.38502e+08  2.99382e+08  1.1308
 1255.45  9.3807e+08  2.99377e+08  1.13076
 1255.3  9.37638e+08  2.99371e+08  1.13073
 1255.14  9.37206e+08  2.99366e+08  1.13069
 1254.98  9.36774e+08  2.9936e+08  1.13065
 1254.82  9.36343e+08  2.99354e+08  1.13061
 1254.66  9.35911e+08  2.99349e+08  1.13057
 1254.51  9.3548e+08  2.99343e+08  1.13053
 1254.35  9.35049e+08  2.99337e+08  1.13049
 1254.19  9.34618e+08  2.99332e+08  1.13045
 1254.03  9.34187e+08  2.99326e+08  1.13041
 1253.87  9.33756e+08  2.9932e+08  1.13037
 1253.72  9.33325e+08  2.99314e+08  1.13033
 1253.56  9.32895e+08  2.99309e+08  1.13029
 1253.4  9.32464e+08  2.99303e+08  1.13025
 1253.24  9.32034e+08  2.99297e+08  1.13021
 1253.08  9.31604e+08  2.99292e+08  1.13017
 1252.92  9.31174e+08  2.99286e+08  1.13013
 1252.77  9.30744e+08  2.9928e+08  1.13009
 1252.61  9.30314e+08  2.99275e+08  1.13005
 1252.45  9.29885e+08  2.99269e+08  1.13001
 1252.29  9.29455e+08  2.99263e+08  1.12997
 1252.13  9.29026e+08  2.99258e+08  1.12993
 1251.98  9.28597e+08  2.99252e+08  1.12989
 1251.82  9.28168e+08  2.99246e+08  1.12985
 1251.66  9.27739e+08  2.99241e+08  1.12981
 1251.5  9.2731e+08  2.99235e+08  1.12977
 1251.34  9.26881e+08  2.99229e+08  1.12973
 1251.19  9.26453e+08  2.99224e+08  1.12969
 1251.03  9.26024e+08  2.99218e+08  1.12965
 1250.87  9.25596e+08  2.99212e+08  1.12961
 1250.71  9.25168e+08  2.99207e+08  1.12957
 1250.55  9.2474e+08  2.99201e+08  1.12953
 1250.39  9.24312e+08  2.99196e+08  1.12949
 1250.24  9.23884e+08  2.9919e+08  1.12945
 1250.08  9.23456e+08  2.99184e+08  1.12941
 1249.92  9.23029e+08  2.99179e+08  1.12937
 1249.76  9.22601e+08  2.99173e+08  1.12933
 1249.6  9.22174e+08  2.99167e+08  1.12929
 1249.44  9.21747e+08  2.99162e+08  1.12925
 1249.29  9.2132e+08  2.99156e+08  1.12921
 1249.13  9.20893e+08  2.9915e+08  1.12917
 1248.97  9.20466e+08  2.99145e+08  1.12913
 1248.81  9.20039e+08  2.99139e+08  1.12909
 1248.65  9.19613e+08  2.99134e+08  1.12905
 1248.49  9.19186e+08  2.99128e+08  1.12901
 1248.34  9.1876e+08  2.99122e+08  1.12898
 1248.18  9.18334e+08  2.99117e+08  1.12894
 1248.02  9.17908e+08  2.99111e+08  1.1289
 1247.86  9.17482e+08  2.99105e+08  1.12886
 1247.7  9.17056e+08  2.991e+08  1.12882
 1247.54  9.16631e+08  2.99094e+08  1.12878
 1247.38  9.16205e+08  2.99089e+08  1.12874
 1247.23  9.1578e+08  2.99083e+08  1.1287
 1247.07  9.15355e+08  2.99077e+08  1.12866
 1246.91  9.1493e+08  2.99072e+08  1.12862
 1246.75  9.14505e+08  2.99066e+08  1.12858
 1246.59  9.1408e+08  2.9906e+08  1.12854
 1246.43  9.13655e+08  2.99055e+08  1.1285
 1246.28  9.1323e+08  2.99049e+08  1.12846
 1246.12  9.12806e+08  2.99044e+08  1.12842
 1245.96  9.12382e+08  2.99038e+08  1.12838
 1245.8  9.11957e+08  2.99032e+08  1.12834
 1245.64  9.11533e+08  2.99027e+08  1.12831
 1245.48  9.11109e+08  2.99021e+08  1.12827
 1245.32  9.10686e+08  2.99016e+08  1.12823
 1245.17  9.10262e+08  2.9901e+08  1.12819
 1245.01  9.09838e+08  2.99004e+08  1.12815
 1244.85  9.09415e+08  2.98999e+08  1.12811
 1244.69  9.08992e+08  2.98993e+08  1.12807
 1244.53  9.08568e+08  2.98988e+08  1.12803
 1244.37  9.08145e+08  2.98982e+08  1.12799
 1244.21  9.07722e+08  2.98977e+08  1.12795
 1244.06  9.073e+08  2.98971e+08  1.12791
 1243.9  9.06877e+08  2.98965e+08  1.12787
 1243.74  9.06454e+08  2.9896e+08  1.12783
 1243.58  9.06032e+08  2.98954e+08  1.1278
 1243.42  9.0561e+08  2.98949e+08  1.12776
 1243.26  9.05188e+08  2.98943e+08  1.12772
 1243.1  9.04765e+08  2.98937e+08  1.12768
 1242.94  9.04344e+08  2.98932e+08  1.12764
 1242.79  9.03922e+08  2.98926e+08  1.1276
 1242.63  9.035e+08  2.98921e+08  1.12756
 1242.47  9.03079e+08  2.98915e+08  1.12752
 1242.31  9.02657e+08  2.9891e+08  1.12748
 1242.15  9.02236e+08  2.98904e+08  1.12744
 1241.99  9.01815e+08  2.98898e+08  1.12741
 1241.83  9.01394e+08  2.98893e+08  1.12737
 1241.67  9.00973e+08  2.98887e+08  1.12733
 1241.52  9.00552e+08  2.98882e+08  1.12729
 1241.36  9.00132e+08  2.98876e+08  1.12725
 1241.2  8.99711e+08  2.98871e+08  1.12721
 1241.04  8.99291e+08  2.98865e+08  1.12717
 1240.88  8.98871e+08  2.9886e+08  1.12713
 1240.72  8.98451e+08  2.98854e+08  1.12709
 1240.56  8.98031e+08  2.98848e+08  1.12705
 1240.4  8.97611e+08  2.98843e+08  1.12701
 1240.24  8.97191e+08  2.98837e+08  1.12697
 1240.09  8.96771e+08  2.98831e+08  1.12693
 1239.93  8.96352e+08  2.98825e+08  1.1269
 1239.77  8.95933e+08  2.9882e+08  1.12686
 1239.61  8.95513e+08  2.98814e+08  1.12682
 1239.45  8.95094e+08  2.98808e+08  1.12678
 1239.29  8.94675e+08  2.98803e+08  1.12674
 1239.13  8.94257e+08  2.98797e+08  1.1267
 1238.97  8.93838e+08  2.98791e+08  1.12666
 1238.81  8.93419e+08  2.98786e+08  1.12662
 1238.66  8.93001e+08  2.9878e+08  1.12658
 1238.5  8.92583e+08  2.98774e+08  1.12654
 1238.34  8.92164e+08  2.98769e+08  1.1265
 1238.18  8.91746e+08  2.98763e+08  1.12646
 1238.02  8.91328e+08  2.98757e+08  1.12642
 1237.86  8.90911e+08  2.98752e+08  1.12638
 1237.7  8.90493e+08  2.98746e+08  1.12634
 1237.54  8.90075e+08  2.9874e+08  1.1263
 1237.38  8.89658e+08  2.98735e+08  1.12626
 1237.22  8.89241e+08  2.98729e+08  1.12623
 1237.07  8.88823e+08  2.98723e+08  1.12619
 1236.91  8.88406e+08  2.98718e+08  1.12615
 1236.75  8.8799e+08  2.98712e+08  1.12611
 1236.59  8.87573e+08  2.98706e+08  1.12607
 1236.43  8.87156e+08  2.98701e+08  1.12603
 1236.27  8.8674e+08  2.98695e+08  1.12599
 1236.11  8.86323e+08  2.98689e+08  1.12595
 1235.95  8.85907e+08  2.98684e+08  1.12591
 1235.79  8.85491e+08  2.98678e+08  1.12587
 1235.63  8.85075e+08  2.98672e+08  1.12583
 1235.47  8.84659e+08  2.98667e+08  1.12579
 1235.31  8.84243e+08  2.98661e+08  1.12576
 1235.16  8.83827e+08  2.98656e+08  1.12572
 1235  8.83412e+08  2.9865e+08  1.12568
 1234.84  8.82997e+08  2.98644e+08  1.12564
 1234.68  8.82581e+08  2.98639e+08  1.1256
 1234.52  8.82166e+08  2.98633e+08  1.12556
 1234.36  8.81751e+08  2.98627e+08  1.12552
 1234.2  8.81336e+08  2.98622e+08  1.12548
 1234.04  8.80922e+08  2.98616e+08  1.12544
 1233.88  8.80507e+08  2.9861e+08  1.1254
 1233.72  8.80092e+08  2.98605e+08  1.12536
 1233.56  8.79678e+08  2.98599e+08  1.12533
 1233.4  8.79264e+08  2.98594e+08  1.12529
 1233.24  8.7885e+08  2.98588e+08  1.12525
 1233.09  8.78436e+08  2.98582e+08  1.12521
 1232.93  8.78022e+08  2.98577e+08  1.12517
 1232.77  8.77608e+08  2.98571e+08  1.12513
 1232.61  8.77195e+08  2.98566e+08  1.12509
 1232.45  8.76781e+08  2.9856e+08  1.12505
 1232.29  8.76368e+08  2.98554e+08  1.12501
 1232.13  8.75955e+08  2.98549e+08  1.12497
 1231.97  8.75542e+08  2.98543e+08  1.12494
 1231.81  8.75129e+08  2.98537e+08  1.1249
 1231.65  8.74716e+08  2.98532e+08  1.12486
 1231.49  8.74303e+08  2.98526e+08  1.12482
 1231.33  8.7389e+08  2.98521e+08  1.12478
 1231.17  8.73478e+08  2.98515e+08  1.12474
 1231.01  8.73066e+08  2.98509e+08  1.1247
 1230.85  8.72653e+08  2.98504e+08  1.12466
 1230.69  8.72241e+08  2.98498e+08  1.12463
 1230.54  8.71829e+08  2.98493e+08  1.12459
 1230.38  8.71418e+08  2.98487e+08  1.12455
 1230.22  8.71006e+08  2.98481e+08  1.12451
 1230.06  8.70594e+08  2.98476e+08  1.12447
 1229.9  8.70183e+08  2.9847e+08  1.12443
 1229.74  8.69772e+08  2.98465e+08  1.12439
 1229.58  8.6936e+08  2.98459e+08  1.12435
 1229.42  8.68949e+08  2.98454e+08  1.12432
 1229.26  8.68538e+08  2.98448e+08  1.12428
 1229.1  8.68128e+08  2.98442e+08  1.12424
 1228.94  8.67717e+08  2.98437e+08  1.1242
 1228.78  8.67306e+08  2.98431e+08  1.12416
 1228.62  8.66896e+08  2.98426e+08  1.12412
 1228.46  8.66486e+08  2.9842e+08  1.12408
 1228.3  8.66076e+08  2.98414e+08  1.12404
 1228.14  8.65666e+08  2.98409e+08  1.12401
 1227.98  8.65256e+08  2.98403e+08  1.12397
 1227.82  8.64846e+08  2.98398e+08  1.12393
 1227.66  8.64436e+08  2.98392e+08  1.12389
 1227.5  8.64027e+08  2.98387e+08  1.12385
 1227.34  8.63617e+08  2.98381e+08  1.12381
 1227.18  8.63208e+08  2.98376e+08  1.12378
 1227.02  8.62799e+08  2.9837e+08  1.12374
 1226.87  8.6239e+08  2.98364e+08  1.1237
 1226.71  8.61981e+08  2.98359e+08  1.12366
 1226.55  8.61572e+08  2.98353e+08  1.12362
 1226.39  8.61163e+08  2.98348e+08  1.12358
 1226.23  8.60755e+08  2.98342e+08  1.12354
 1226.07  8.60347e+08  2.98337e+08  1.12351
 1225.91  8.59938e+08  2.98331e+08  1.12347
